"","res_name_group"
"2897","CL"
"2898","CA"
"2899","LLP"
"2900","PEG_DEP"
"2901","CSO"
"2902","MG"
"2903","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2904","CO"
"2905","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2906","ZN"
"2907","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"2908","HEM"
"2909","CA"
"2910","MG"
"2911","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"2912","NA"
"2913","GDP"
"2914","EDO_BME_ETA"
"2915","NAG_NDG_A2G_NGA_MAG"
"2916","BEZ_PHB_MBO_SAL_NCA_NPO_NIO_DHB"
"2917","NAG_NDG_A2G_NGA_MAG"
"2918","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"2919","FAD_FDA"
"2920","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"2921","CA"
"2922","NDP_NAI"
"2923","CL"
"2924","HEM"
"2925","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2926","CA"
"2927","CL"
"2928","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2929","HEM"
"2930","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"2931","CO"
"2932","CME"
"2933","K"
"2934","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"2935","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2936","CA"
"2937","RET_REA_RTL"
"2938","ZN"
"2939","BCL_BPH_BPB_PHO"
"2940","BCL_BPH_BPB_PHO"
"2941","U10_PL9_UQ"
"2942","FE"
"2943","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2944","MYR_LDA"
"2945","BR"
"2946","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2947","NAG_NDG_A2G_NGA_MAG"
"2948","MG"
"2949","NRQ"
"2950","CME"
"2951","CIT_FLC_NCD"
"2952","K"
"2953","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"2954","CR2"
"2955","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2956","ZN"
"2957","NAG_NDG_A2G_NGA_MAG"
"2958","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"2959","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"2960","HEM"
"2961","NA"
"2962","TRS"
"2963","NHE_MPO_ORP"
"2964","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"2965","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2966","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"2967","MAL_LAT_CBI_LBT"
"2968","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2969","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"2970","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"2971","EDO_BME_ETA"
"2972","CA"
"2973","F6P"
"2974","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2975","TL"
"2976","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"2977","MN"
"2978","K"
"2979","ZN"
"2980","CA"
"2981","IMD"
"2982","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"2983","MES"
"2984","CA"
"2985","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"2986","NAD_NAP"
"2987","ZN"
"2988","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"2989","NI"
"2990","ZN"
"2991","CU"
"2992","PG4_SPM_DAO_D12_PG5"
"2993","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2994","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"2995","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"2996","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"2997","NAG_NDG_A2G_NGA_MAG"
"2998","SIA_DAN_SLB"
"2999","EDO_BME_ETA"
"3000","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3001","NAD_NAP"
"3002","CSX"
"3003","DTT_DTU_DTV"
"3004","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3005","HEC_COH"
"3006","PCA"
"3007","CD"
"3008","AMP_5GP_CMP_IMP_PCG_XMP"
"3009","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3010","CA"
"3011","HEM"
"3012","HG"
"3013","ZN"
"3014","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3015","HED_HEZ_OCT_PG0_ACA"
"3016","CL"
"3017","MES"
"3018","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3019","CA"
"3020","NAD_NAP"
"3021","ZN"
"3022","NA"
"3023","HEM"
"3024","MLI_MLA_IVA_ASJ"
"3025","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3026","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3027","FAD_FDA"
"3028","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3029","FE"
"3030","NI"
"3031","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3032","MN"
"3033","CL"
"3034","CO"
"3035","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3036","BR"
"3037","ZN"
"3038","ZN"
"3039","DAL"
"3040","PLP_PMP_PLR"
"3041","HEM"
"3042","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3043","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3044","CA"
"3045","PCA"
"3046","NAG_NDG_A2G_NGA_MAG"
"3047","FAD_FDA"
"3048","FMN_RBF"
"3049","FES"
"3050","FE"
"3051","AMP_5GP_CMP_IMP_PCG_XMP"
"3052","ZN"
"3053","CA"
"3054","FAD_FDA"
"3055","NAG_NDG_A2G_NGA_MAG"
"3056","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3057","GSW"
"3058","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3059","CIT_FLC_NCD"
"3060","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3061","ZN"
"3062","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3063","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3064","CO"
"3065","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3066","MN"
"3067","CA"
"3068","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3069","TRS"
"3070","MES"
"3071","ZN"
"3072","CL"
"3073","NAG_NDG_A2G_NGA_MAG"
"3074","CL"
"3075","PGE_SPD_F09_D10"
"3076","NDP_NAI"
"3077","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3078","ZN"
"3079","DHT_TES_STR_ASD"
"3080","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3081","DTT_DTU_DTV"
"3082","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3083","ZN"
"3084","CU"
"3085","FAD_FDA"
"3086","ZN"
"3087","EDO_BME_ETA"
"3088","NAG_NDG_A2G_NGA_MAG"
"3089","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3090","CO"
"3091","CA"
"3092","BCL_BPH_BPB_PHO"
"3093","BCL_BPH_BPB_PHO"
"3094","U10_PL9_UQ"
"3095","CDL"
"3096","FE"
"3097","MYR_LDA"
"3098","UDP"
"3099","SAH"
"3100","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3101","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3102","K"
"3103","CA"
"3104","FAD_FDA"
"3105","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3106","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3107","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3108","NAG_NDG_A2G_NGA_MAG"
"3109","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3110","CL"
"3111","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3112","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3113","EPE"
"3114","TLA_TAR_MLT_SRT_OAA_LMR"
"3115","PG4_SPM_DAO_D12_PG5"
"3116","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3117","PLP_PMP_PLR"
"3118","GDP"
"3119","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"3120","NA"
"3121","NI"
"3122","TRS"
"3123","CA"
"3124","CA"
"3125","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3126","NAG_NDG_A2G_NGA_MAG"
"3127","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3128","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3129","NAD_NAP"
"3130","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"3131","NA"
"3132","CL"
"3133","CSD"
"3134","MN"
"3135","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3136","CIT_FLC_NCD"
"3137","CSD"
"3138","CA"
"3139","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3140","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3141","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3142","HEM"
"3143","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3144","SF4_F3S"
"3145","CA"
"3146","PGE_SPD_F09_D10"
"3147","TRS"
"3148","PG4_SPM_DAO_D12_PG5"
"3149","PEG_DEP"
"3150","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"3151","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"3152","HED_HEZ_OCT_PG0_ACA"
"3153","MG"
"3154","CL"
"3155","SEP"
"3156","TPO"
"3157","K"
"3158","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"3159","CIT_FLC_NCD"
"3160","ZN"
"3161","FE2"
"3162","LLP"
"3163","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3164","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"3165","ADN_MTA_GMP_5AD"
"3166","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3167","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3168","SF4_F3S"
"3169","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3170","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3171","SUC"
"3172","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3173","HEM"
"3174","ZN"
"3175","CA"
"3176","BEN_BAM"
"3177","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3178","NAD_NAP"
"3179","FMN_RBF"
"3180","FAD_FDA"
"3181","ZN"
"3182","HEC_COH"
"3183","HEM"
"3184","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3185","NAD_NAP"
"3186","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3187","NDP_NAI"
"3188","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"3189","FAD_FDA"
"3190","CD"
"3191","NAD_NAP"
"3192","MN"
"3193","NA"
"3194","EDO_BME_ETA"
"3195","SF4_F3S"
"3196","COA_ACO_CAA"
"3197","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3198","CU"
"3199","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"3200","CL"
"3201","NAG_NDG_A2G_NGA_MAG"
"3202","ADE_AZA_GUN_PRF"
"3203","TRS"
"3204","BA"
"3205","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3206","CA"
"3207","LLP"
"3208","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3209","EDO_BME_ETA"
"3210","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3211","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3212","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3213","ZN"
"3214","ZN"
"3215","FMN_RBF"
"3216","NAG_NDG_A2G_NGA_MAG"
"3217","NA"
"3218","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"3219","CL"
"3220","LMT_DMU_MA4_UMQ_LMU_CM5"
"3221","CA"
"3222","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3223","EDO_BME_ETA"
"3224","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3225","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3226","SAH"
"3227","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3228","MLE"
"3229","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3230","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3231","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"3232","ZN"
"3233","HEM"
"3234","CA"
"3235","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3236","NI"
"3237","MLZ"
"3238","LLP"
"3239","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3240","NAD_NAP"
"3241","NAD_NAP"
"3242","ZN"
"3243","CIT_FLC_NCD"
"3244","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3245","UDP"
"3246","CIT_FLC_NCD"
"3247","EDO_BME_ETA"
"3248","CL"
"3249","CL"
"3250","ZN"
"3251","ZN"
"3252","M3L"
"3253","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3254","NAG_NDG_A2G_NGA_MAG"
"3255","U5P_C5P_TMP_UMP_UP6_2YR"
"3256","SIA_DAN_SLB"
"3257","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3258","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3259","ZN"
"3260","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3261","FE"
"3262","CA"
"3263","NAD_NAP"
"3264","ZN"
"3265","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3266","TLA_TAR_MLT_SRT_OAA_LMR"
"3267","MN"
"3268","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3269","IMD"
"3270","NAG_NDG_A2G_NGA_MAG"
"3271","ZN"
"3272","CD"
"3273","UPG_UD1_GDU"
"3274","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3275","FAD_FDA"
"3276","NHE_MPO_ORP"
"3277","CSD"
"3278","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3279","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3280","MES"
"3281","PG4_SPM_DAO_D12_PG5"
"3282","PEG_DEP"
"3283","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3284","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"3285","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3286","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3287","MN"
"3288","NA"
"3289","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3290","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3291","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3292","HEM"
"3293","HEM"
"3294","NAG_NDG_A2G_NGA_MAG"
"3295","CA"
"3296","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3297","NAG_NDG_A2G_NGA_MAG"
"3298","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3299","EDO_BME_ETA"
"3300","STU"
"3301","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3302","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"3303","ZN"
"3304","CA"
"3305","ZN"
"3306","MN"
"3307","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3308","NA"
"3309","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3310","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3311","BEZ_PHB_MBO_SAL_NCA_NPO_NIO_DHB"
"3312","ZN"
"3313","CL"
"3314","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3315","CL"
"3316","MG"
"3317","EDO_BME_ETA"
"3318","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"3319","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3320","MN"
"3321","HEM"
"3322","CA"
"3323","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3324","BEN_BAM"
"3325","SIN_PGA_FUM_13P_MAE_MSU_G3P_G3H_PGH"
"3326","MLI_MLA_IVA_ASJ"
"3327","ZN"
"3328","EDO_BME_ETA"
"3329","NAG_NDG_A2G_NGA_MAG"
"3330","CIR"
"3331","NAG_NDG_A2G_NGA_MAG"
"3332","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3333","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"3334","EDO_BME_ETA"
"3335","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3336","MG"
"3337","MES"
"3338","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3339","MLI_MLA_IVA_ASJ"
"3340","BEZ_PHB_MBO_SAL_NCA_NPO_NIO_DHB"
"3341","ADN_MTA_GMP_5AD"
"3342","ZN"
"3343","HEM"
"3344","HEC_COH"
"3345","PCA"
"3346","NAG_NDG_A2G_NGA_MAG"
"3347","CA"
"3348","EDO_BME_ETA"
"3349","FES"
"3350","SIN_PGA_FUM_13P_MAE_MSU_G3P_G3H_PGH"
"3351","ZN"
"3352","NAD_NAP"
"3353","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3354","DOC"
"3355","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3356","HEC_COH"
"3357","HEM"
"3358","BRU"
"3359","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3360","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3361","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3362","MRG"
"3363","MG"
"3364","NI"
"3365","NA"
"3366","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3367","CA"
"3368","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3369","ZN"
"3370","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3371","PRP_GPP"
"3372","ZN"
"3373","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3374","PTR"
"3375","CL"
"3376","ZN"
"3377","GDP"
"3378","NAD_NAP"
"3379","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3380","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3381","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3382","NAD_NAP"
"3383","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3384","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3385","SF4_F3S"
"3386","ZN"
"3387","CU"
"3388","HEM"
"3389","CA"
"3390","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3391","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3392","BEN_BAM"
"3393","ZN"
"3394","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3395","NAD_NAP"
"3396","EDO_BME_ETA"
"3397","CL"
"3398","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3399","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3400","NAG_NDG_A2G_NGA_MAG"
"3401","PG4_SPM_DAO_D12_PG5"
"3402","MES"
"3403","PEG_DEP"
"3404","PGE_SPD_F09_D10"
"3405","CL"
"3406","NAD_NAP"
"3407","CIT_FLC_NCD"
"3408","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3409","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3410","BRU"
"3411","ZN"
"3412","IOD"
"3413","ZN"
"3414","NDP_NAI"
"3415","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"3416","MG"
"3417","BOG_BNG_BHG_HTG"
"3418","PGE_SPD_F09_D10"
"3419","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3420","CA"
"3421","ZN"
"3422","CL"
"3423","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3424","NAG_NDG_A2G_NGA_MAG"
"3425","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"3426","U5P_C5P_TMP_UMP_UP6_2YR"
"3427","SAM_SFG"
"3428","EDO_BME_ETA"
"3429","K"
"3430","NAG_NDG_A2G_NGA_MAG"
"3431","HYP"
"3432","SAH"
"3433","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"3434","CL"
"3435","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3436","EDO_BME_ETA"
"3437","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"3438","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3439","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3440","ZN"
"3441","MG"
"3442","BOG_BNG_BHG_HTG"
"3443","HEM"
"3444","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"3445","CA"
"3446","ZN"
"3447","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"3448","NAD_NAP"
"3449","SF4_F3S"
